Date,Close,High,Low,Open,Repaired?,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,Close_lag1,Close_lag2,Close_lag3,Close_lag5,Close_lag10,Open_lag1,Open_lag2,Open_lag3,Open_lag5,Open_lag10,High_lag1,High_lag2,High_lag3,High_lag5,High_lag10,Low_lag1,Low_lag2,Low_lag3,Low_lag5,Low_lag10,Close_rollmean3,Close_rollstd3,Close_rollmean5,Close_rollstd5,Close_rollmean10,Close_rollstd10,Close_rollmean20,Close_rollstd20,Open_rollmean3,Open_rollstd3,Open_rollmean5,Open_rollstd5,Open_rollmean10,Open_rollstd10,Open_rollmean20,Open_rollstd20,High_rollmean3,High_rollstd3,High_rollmean5,High_rollstd5,High_rollmean10,High_rollstd10,High_rollmean20,High_rollstd20,Low_rollmean3,Low_rollstd3,Low_rollmean5,Low_rollstd5,Low_rollmean10,Low_rollstd10,Low_rollmean20,Low_rollstd20,FII_Gross_Purchase,FII_Gross_Sales,FII_Net,DII_Gross_Purchase,DII_Gross_Sales,DII_Net,Repo Rate,%Change,sentiment_daily_x,sentiment_daily_y,"('Date', '')","('Close', '^NSEI')","('High', '^NSEI')","('Low', '^NSEI')","('Open', '^NSEI')","('Volume', '^NSEI')"
04-08-14,7683.649902,7694.799805,7622.049805,7639.549805,FALSE,137000,7296955.854,71576200,-0.064148981,492591906.1,121051744.1,113564563.9,18894085.06,13389.30046,100,9.89072E-07,11080.83501,22062.79918,98.87084168,198.2154623,0.345328893,0,0,11866.08836,11957.70843,11774.46829,1.544233721,-22.32490349,0,1,5273.299805,24401,14837.1499,172.6196643,0.126013586,4113.415385,59.79737818,104.4624397,498.1708237,-393.708384,11024.91671,10763.67118,10965.83929,10861.37685,0.993996474,1.004091901,-0.010095426,0.677950194,24.24899682,-5243.884815,378.4171008,234.5390288,143.878072,14862.07495,14585.67505,14723.875,14585.67505,71.4405312,10.10636474,46.61398954,51.64376045,-52.31654803,11870.90015,14605.09985,88,12,76,5556.516817,23637.886,0,0,46.84910581,0.117523081,0.03917436,0.333668715,0.510459137,43.41882966,12.60135862,4.641436874,-87.39864138,2119.284007,44.90481343,0.961778982,4.23255506,-3.270776077,-18.40531218,-8.662655537,-9.742656645,19065.16472,44.10987252,36.54058263,-36.9287921,5331.799805,5467.850098,24302.15039,15835.34961,7751.600098,5412.399902,5441.350098,24369.94922,15710.5,7718.100098,5434.5,5481.899902,24401,15852.34961,7758,5323.149902,5428.399902,24281,15661.7998,7661.299805,6161.099935,1320.3205,12434.89004,8814.183638,11871.04502,6206.0251,11080.83501,5633.62875,6164.433268,1277.5704,12453.96973,8835.564617,11864.67988,6211.190313,11153.47996,5774.071513,6203.733236,1291.518998,12489.27002,8831.486782,11909.42007,6217.564926,11188.00999,5776.384395,6124.533203,1297.954687,12390.91992,8807.405578,11817.8,6190.25823,11003.03738,5570.133679,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,-0.50%,0,0,,,,,,
04-08-15,8516.900391,8565.150391,8448.25,8564.099609,FALSE,187400,7329659.194,71763600,-0.070691693,444528939.8,52915541.53,108051016.4,18914407.58,12969.54096,100,9.89072E-07,11100.14753,22062.6326,137.6624689,197.5196281,0.382177849,0,0,11879.30337,11979.23848,11779.36826,1.682507886,-16.32293163,0,1,5273.299805,24401,14837.1499,172.319333,0.169576089,3790.223895,59.02571094,-98.63246786,378.8101654,-477.4426333,11248.24589,10449.79813,10589.07946,10687.71193,1.008763334,0.971640155,0.037123178,0.548626816,23.72682621,-3348.547436,379.72374,263.5802817,116.1434583,14862.07495,14585.67505,14723.875,14585.67505,58.88143977,9.622497275,47.49569586,50.7701296,-39.85849852,12473.26245,14605.09985,84,8,76,5556.516817,22905.29655,0,0,47.71645887,0.159714359,0.09241248,0.154973391,-0.296782989,47.71135539,16.95760888,9.954935556,-83.04239112,-140.0204132,45.91353543,-0.922858593,3.201472329,-4.124330922,-16.41726839,-10.21357811,-6.203690286,19018.05701,10.84446194,10.29577889,-30.08905897,7683.649902,5331.799805,5467.850098,19389,8370.700195,7639.549805,5412.399902,5441.350098,19406.59961,8376.75,7694.799805,5434.5,5481.899902,19434.15039,8398.450195,7622.049805,5323.149902,5428.399902,19300,8364.700195,7177.450033,1651.785448,10260.47012,7970.411225,11885.66504,6197.028523,11100.14753,5623.636181,7205.349772,1620.092594,10285.46973,7992.948054,11883.41484,6199.772677,11173.92744,5763.609433,7231.483399,1615.933024,10315.47002,7992.511408,11926.09009,6207.320712,11208.26501,5765.908707,7131.149902,1619.351627,10220.56992,7977.13506,11826.15498,6185.134001,11022.61238,5559.913197,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,-0.50%,0,0,,,,,,
04-08-16,8551.099609,8601.400391,8518.150391,8599.950195,FALSE,164700,7295331.235,71928300,-0.04179949,381829464.3,2682762.614,99270328.58,18915068.92,12659.35543,100,9.93043E-07,10996.27751,22013.89802,-21.34299379,200.3881858,0.389033303,0,0,11773.01004,11875.75511,11670.26497,1.74543415,-15.17914873,0,1,5273.299805,24401,14837.1499,173.9470486,0.171364031,3419.651506,58.0862188,-253.9002502,252.2680823,-506.1683325,11314.87085,10076.5404,10275.5441,10529.44435,1.011958039,0.969839342,0.042118697,0.402576137,23.43017938,-2625.57732,365.3504776,291.2158912,74.1345864,14862.07495,14585.67505,14723.875,14585.67505,45.50814992,9.16756895,47.48768317,50.68162223,-36.89189582,12756.91235,13673.92505,80,4,76,5556.516817,22202.01069,0,0,47.75414335,0.161547472,0.146261637,0.092616159,-0.925044022,43.49550874,16.91988191,15.4929498,-83.08011809,-3397.320489,10.31399325,-2.411335697,2.078910724,-4.490246421,-15.68563715,-11.30798992,-4.377647237,18947.91784,0.401545356,0.400741314,-29.80833483,8516.900391,7683.649902,5331.799805,24302.15039,9613.299805,8564.099609,7639.549805,5412.399902,24369.94922,9645.900391,8565.150391,7694.799805,5434.5,24401,9650.650391,8448.25,7622.049805,5323.149902,24281,9595.5,8250.549967,491.2475544,7110.259961,1600.301761,11779.44502,6249.189446,10996.27751,5651.920067,8267.866536,544.4334232,7131.469922,1603.021682,11778.81982,6250.332428,11065.62744,5791.959108,8287.116862,513.2817335,7155.550098,1591.490239,11821.16509,6258.712301,11099.82004,5794.902862,8196.150065,498.4123271,7068,1584.912281,11718.42002,6237.466972,10917.60242,5587.714061,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
04-08-17,10066.40039,10075.25,9988.349609,10008.59961,FALSE,178600,7437555.327,72106900,0.026997769,365944215,71623458.62,103460326,18946717.8,12900.36039,100,9.93043E-07,10898.51501,21912.70532,-115.6752883,202.1227716,0.462225338,0,0,11703.18335,11804.67842,11601.68828,1.734486523,-7.563361972,0,1,5273.299805,24401,14837.1499,175.5073987,0.250584259,3230.101394,56.87735638,-251.7766527,151.4591353,-403.235788,11456.1792,10266.19041,10243.36814,10495.14479,1.011770201,0.969124808,0.042645393,0.279185007,23.25719865,-1285.21521,351.9522236,315.2197033,36.7325203,14862.07495,14585.67505,14723.875,14585.67505,28.94519048,8.518418935,49.09957363,49.02159797,-13.11205166,12762.16235,13673.92505,76,0,76,5556.516817,21526.85625,0,0,49.49126924,0.246047735,0.189103189,0.142592435,-0.947794431,41.3025955,24.86260487,19.58003189,-75.13739513,-2533.419177,20.25756694,-2.398982174,1.183332144,-3.582314318,-14.31742763,-11.90987746,-2.407550172,18896.76363,17.72053713,16.31433001,-17.36999475,8551.099609,8516.900391,7683.649902,5467.850098,10769.90039,8599.950195,8564.099609,7639.549805,5441.350098,10715,8601.400391,8565.150391,7694.799805,5481.899902,10777.15039,8518.150391,8448.25,7622.049805,5428.399902,10677.75,9044.80013,884.8970082,8029.970019,1736.072149,11709.09502,6265.754977,10898.51501,5650.160408,9057.549805,823.8283288,8044.919824,1697.655049,11708.17978,6267.659194,10963.4249,5791.660076,9080.600261,861.5826098,8074.220117,1705.515629,11750.97505,6275.634571,10998.82253,5794.244134,8984.916667,869.700965,7979.989941,1712.404219,11649.47998,6254.034877,10816.72742,5585.244346,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
04-08-20,11095.25,11112.25,10908.09961,10946.65039,FALSE,625700,7959048.815,72732600,0.151407564,405630927.3,31921949.48,92636291.09,19010668.29,12699.32044,100,9.93043E-07,10951.82253,21958.98318,-55.33811537,201.0105736,0.506515189,0,0,11612.38166,11729.7318,11495.03151,2.021121084,-1.703370298,0,1,5273.299805,24401,14837.1499,174.653124,0.304372723,3011.676216,56.1078635,-165.1701427,88.13327968,-253.3034224,11579.67505,10506.46349,10374.42689,10539.59703,1.01266781,0.96595943,0.04670838,0.194456884,23.34412015,-181.9221441,347.9351648,339.0165913,8.918573557,14862.07495,14837.1499,14849.61243,14585.67505,14.47259524,8.08603654,50.28246416,47.86311153,1.278038292,12606.78735,13673.92505,72,36,36,5556.516817,20878.708,0,0,50.69008226,0.304362459,0.237319222,0.190894683,-0.632597306,35.12429724,30.25550609,24.01266429,-69.74449391,-1503.827141,15.41562445,-1.567139068,0.633237902,-2.20037697,4.179398816,-8.692022205,12.87142102,18848.88404,10.22063071,9.731390476,-8.924687051,10066.40039,8551.099609,8516.900391,5331.799805,11946.75,10008.59961,8599.950195,8564.099609,5412.399902,11928.7998,10075.25,8601.400391,8565.150391,5434.5,11969.25,9988.349609,8518.150391,8448.25,5323.149902,11923.65039,9904.25,1279.802666,9182.660058,1371.872192,11623.94502,6267.951903,10951.82253,5646.554272,9851.733398,1181.188261,9151.769922,1312.671332,11609.96484,6271.51194,11008.04492,5787.72324,9929.633464,1261.742672,9209.770117,1364.667404,11665.27505,6278.173693,11048.24255,5790.602541,9804.866537,1205.493196,9096.979883,1323.443183,11547.9249,6257.332688,10864.9199,5581.476957,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,5.15%,0.25%,-0.14945,0,,,,,,
04-08-21,16258.7998,16290.2002,16176.15039,16195.25,FALSE,427300,8151058.797,73159900,0.205448703,662881484.8,139406087.9,103027920.4,19209526.79,13390.2063,100,1.45519E-06,10981.25002,22041.72974,-79.22969626,201.4429996,0.738576893,0,0,11658.2367,11767.93685,11548.53656,1.881933774,21.46881009,1,0,5273.299805,24401,14837.1499,174.1850896,0.574324142,3230.003614,54.35044482,316.4733479,133.8012933,182.6720546,12037.08333,10904.13078,11279.71503,10963.24168,1.013515745,0.967340828,0.046174917,0.233646574,23.51545952,965.4999759,345.0221698,364.9040797,-19.88190996,14862.07495,14837.1499,14849.61243,14585.67505,12.14130937,8.477189342,55.82544436,42.49152426,79.77366969,12606.78735,13694.67505,68,32,36,5556.516817,20256.48568,0,0,56.29646471,0.57707775,0.375829315,0.267417242,1.305874447,80.09940613,57.32118578,37.47976558,-42.67881422,8.513395038,50.9651827,2.886676743,1.08392567,1.802751073,9.664245567,-5.020768651,14.68501422,18835.7676,46.53838174,38.21171996,33.46028976,11095.25,10066.40039,8551.099609,7683.649902,15835.34961,10946.65039,10008.59961,8599.950195,7639.549805,15710.5,11112.25,10075.25,8601.400391,7694.799805,15852.34961,10908.09961,9988.349609,8518.150391,7622.049805,15661.7998,12473.4834,3318.297468,10897.69004,3187.719258,11666.29004,6300.908301,10981.25002,5673.906378,12383.5,3334.226052,10862.90996,3145.481873,11658.43984,6308.492611,11032.18242,5809.341897,12492.56673,3329.468007,10928.8502,3182.39069,11709.06011,6312.055064,11076.07258,5815.589471,12357.5332,3338.841555,10807.8,3174.536045,11599.35996,6296.894827,10892.60994,5607.633484,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.9373,0,,,,,,
04-08-22,17382,17490.69922,17161.25,17463.09961,FALSE,325000,8261596.328,73484900,0.363734231,620332710.5,110775963.7,108318803.5,19231978.64,13939.17696,100,1.55572E-06,10756.12502,21078.39389,433.8561541,191.932854,0.820950513,0,0,11455.26333,11584.49336,11326.0333,2.256255946,23.43095757,1,0,5273.299805,24401,14837.1499,177.8307723,0.633045273,3030.193195,52.79496165,779.8228412,263.0056029,516.8172383,12490.02083,11287.96732,12218.5281,11438.70526,1.015188015,0.961293772,0.053894243,0.373502618,23.94214236,5079.224586,327.5504885,360.225983,-32.67549447,11406.92456,14837.1499,13122.03723,14585.67505,22.53305595,9.010951487,56.98520652,41.30763632,107.7259294,12606.78735,13694.67505,64,28,36,5556.516817,19659.15225,0,0,57.43028105,0.632230793,0.504557001,0.372568512,3.237088403,80.39553185,63.20864267,50.26177818,-36.79135733,1576.046228,45.49563689,6.817404797,2.230621495,4.586783302,10.48126446,-1.920362029,12.40162649,18821.76343,6.908260227,6.680089966,42.68007388,16258.7998,11095.25,10066.40039,8516.900391,19389,16195.25,10946.65039,10008.59961,8564.099609,19406.59961,16290.2002,11112.25,10075.25,8565.150391,19434.15039,16176.15039,10908.09961,9988.349609,8448.25,19300,14912.0166,3352.786174,12670.70996,3914.918084,11465.59004,6054.743733,10756.12502,5295.212203,14868.33333,3454.932487,12642.70996,3937.504255,11464.08984,6068.645165,10746.3624,5298.391624,14964.38314,3389.616021,12713.95996,3938.532197,11514.71499,6073.174009,10791.63254,5309.558878,14748.5,3362.158782,12550.4,3870.603742,11385.48496,6037.248259,10686.59998,5271.495229,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,4%,0%,0.7269,0,,,,,,
04-08-23,19517,19538.84961,19436.44922,19462.80078,FALSE,280800,8422565.33,73765700,0.377807628,617357751.9,78830606.51,109627559.5,19266468.8,14554.08382,100,1.7468E-06,11449.45002,22162.22469,736.6753558,187.1316901,0.876538769,0,0,10972.20161,11099.67168,10844.73154,2.32350942,34.01688148,1,0,5273.299805,24401,14837.1499,167.0621746,0.744663501,2942.858836,51.29093667,1304.272469,471.2589761,833.0134927,12796.82503,11725.90386,13341.36993,12037.09746,1.019166856,0.960533168,0.058633688,0.611685818,24.18198823,7939.549976,325.1356632,355.3025572,-30.16689395,12430.99976,14837.1499,13634.07483,14585.67505,52.76302262,9.796567488,58.88060356,39.24590561,120.8722292,12606.78735,13694.67505,60,24,36,5323.149902,19659.15225,1,0,59.57702292,0.736656301,0.648654948,0.509680421,5.498189374,80.64443207,74.39963112,64.97648652,-25.60036888,3464.932082,23.24956809,10.83543996,3.951585189,6.883854773,9.696472453,0.403004867,9.293467585,18837.70405,12.28282131,11.58506926,60.20521239,17382,16258.7998,11095.25,8551.099609,24302.15039,17463.09961,16195.25,10946.65039,8599.950195,24369.94922,17490.69922,16290.2002,11112.25,8601.400391,24401,17161.25,16176.15039,10908.09961,8518.150391,24281,17719.2666,1655.076646,14863.89004,4097.457687,10987.075,5029.882364,11449.45002,5495.53745,17707.05013,1647.378498,14815.28008,4140.808699,10973.375,5016.265178,11435.52495,5497.324373,17773.24968,1642.652373,14901.44981,4116.690323,11028.49995,5032.310352,11484.59253,5507.958181,17591.2832,1672.149375,14734.05977,4100.093913,10901.02988,4991.23731,11376.76743,5474.726407,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0.2715,0,,,,,,
04-09-12,5274,5278.350098,5233.200195,5249.149902,FALSE,0,8422565.33,73765700,0.377807628,529163787.3,78830606.51,118078933.3,19266468.8,14833.8848,100,4.72032E-07,11448.02253,22164.08026,731.9648127,187.2123799,0.211926592,0,0,10952.44829,11079.08335,10825.81323,2.312452083,-21.9205221,0,1,5233.200195,24401,14817.1001,167.4332816,0.00212856,4076.952933,54.0497032,564.1088155,489.8289439,74.27987154,11620.57503,11519.96156,12100.2361,11536.12728,1.011395241,0.970335619,0.041059623,0.641979446,24.29785509,12854.12786,325.416848,349.6115418,-24.19469383,12386.0249,14817.1001,13601.5625,14585.67505,73.43080091,9.93997157,43.4233195,55.04697416,-92.54612423,12606.78735,13694.67505,56,100,-44,5323.149902,19538.84961,0,1,43.73270191,0,0.456295698,0.536502549,2.382444931,44.19960554,0.212855964,45.94037658,-99.78714404,2784.33524,-72.79900975,4.889932312,4.139254613,0.750677699,0.245699441,0.371543782,-0.125844341,18773.86896,-72.97740431,-130.8496793,-56.70839319,19517,17382,16258.7998,10066.40039,5467.850098,19462.80078,17463.09961,16195.25,10008.59961,5441.350098,19538.84961,17490.69922,16290.2002,10075.25,5481.899902,19436.44922,17161.25,16176.15039,9988.349609,5428.399902,14057.66667,7681.416297,13905.40996,5733.962455,10967.68999,5053.833242,11448.02253,5497.221621,14058.3501,7694.232077,13863.39014,5754.593466,10954.15498,5040.127935,11432.46245,5500.932082,14102.63298,7710.363561,13942.06983,5755.396393,11008.14497,5057.586549,11482.62754,5510.280581,13943.63314,7628.752481,13783.02988,5711.071679,10881.50991,5015.341499,11374.76245,5477.086127,37723.69,39387.05,-1663.36,19033.07,18250.06,783.01,6.25%,-0.25%,0,0,,,,,,
04-09-13,5448.100098,5460.25,5318.899902,5358.649902,FALSE,237200,8618987.76,74002900,0.393581604,459468466.7,7973278.026,97111255.12,19274299.01,14003.97182,100,4.72032E-07,11428.58003,22186.61741,670.5426463,188.2655125,0.222045959,0,0,10957.04163,11086.67669,10827.40657,2.366241977,-20.74788451,0,1,5233.200195,24401,14817.1001,167.7181221,0.011211506,3687.88264,57.41707404,-8.331746223,390.1968059,-398.5285521,10049.40417,11267.1327,11076.83056,11085.1623,1.012457117,0.969575967,0.04288115,0.536266807,24.34065066,-5960.729931,332.864797,344.5501747,-11.68537775,12386.0249,14817.1001,13601.5625,14585.67505,67.21801156,10.04404045,43.62253735,54.84479631,-89.73523491,12606.78735,13694.67505,52,96,-44,5323.149902,19538.84961,0,0,43.92899968,0.009234046,0.248630116,0.451193587,0.051330997,43.32845955,1.121150603,25.24454589,-98.8788494,1998.121871,-77.58181885,-0.075161247,3.296371441,-3.371532688,0.270142132,0.351263452,-0.08112132,18714.11288,3.301101593,3.24778541,-55.27929326,5274,19517,17382,11095.25,5331.799805,5249.149902,19462.80078,17463.09961,10946.65039,5412.399902,5278.350098,19538.84961,17490.69922,11112.25,5434.5,5233.200195,19436.44922,17161.25,10908.09961,5323.149902,10079.70003,8173.405087,12775.97998,6869.576632,10979.32002,5039.536308,11428.58003,5518.756733,10023.53353,8174.828576,12745.79004,6892.740196,10948.77998,5046.718904,11410.65745,5525.265937,10092.48324,8181.298806,12811.66983,6892.799088,11010.71997,5054.439076,11463.23003,5531.79986,9996.183106,8175.622566,12665.18994,6848.244309,10881.08491,5015.865002,11351.40496,5503.108342,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.25%,-0.25%,0,0,,,,,,
04-09-14,8095.950195,8114.799805,8060.899902,8114.200195,FALSE,141300,8661458.273,74144200,0.378034454,447278859.9,102927640.1,87065173.22,19342972.72,13309.12272,100,7.01445E-07,11445.79753,22181.31944,710.2756277,187.5888836,0.343983023,0,0,10999.41331,11127.16336,10871.66326,2.322852064,-10.86384341,0,1,5233.200195,24401,14817.1001,167.4658297,0.14935204,3585.764347,60.04231603,-245.505606,263.0563235,-508.5619295,10268.41252,11192.7808,10618.23358,10863.73919,1.011868827,0.970595597,0.041273229,0.392999217,24.30491223,-6113.997729,344.5098876,340.6375245,3.872363159,12386.0249,14817.1001,13601.5625,14585.67505,48.5259764,9.709798062,46.61976924,51.90529088,-50.08540149,12606.78735,13694.67505,48,92,-44,5323.149902,19252.73662,0,0,46.95970886,0.151801676,0.053678574,0.252868129,-0.919699449,44.42969677,14.93520398,5.423070183,-85.06479602,665.5045584,48.06459669,-2.25986285,2.185124583,-4.444987433,-3.052653232,-0.329519885,-2.723133347,18657.36241,48.60134816,39.60970187,-33.54442688,5448.100098,5274,19517,16258.7998,7683.649902,5358.649902,5249.149902,19462.80078,16195.25,7639.549805,5460.25,5278.350098,19538.84961,16290.2002,7694.799805,5318.899902,5233.200195,19436.44922,16176.15039,7622.049805,6272.683431,1581.393051,11143.41006,6804.604224,11020.55005,5011.184343,11445.79753,5507.206537,6240.666666,1623.4511,11129.58008,6828.829455,10996.24502,5014.264698,11430.46245,5512.027593,6284.466634,1587.72212,11176.58975,6830.733803,11052.71997,5025.485896,11481.07002,5519.783911,6204.333333,1608.4047,11042.13984,6769.32393,10924.96992,4986.013662,11371.38496,5489.71474,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,-0.50%,0,0,,,,,,
04-09-15,7655.049805,7804.899902,7626.850098,7803.399902,FALSE,193600,8529183.398,73950600,0.3670045,371187834.8,-34209736.45,62354481.46,19332429.38,11979.26259,95.70928704,7.01445E-07,11410.01501,22190.97128,629.0587496,188.9735684,0.325851941,0,0,10917.96328,11051.82827,10784.09829,2.452197126,-11.68732939,0,1,5233.200195,24401,14817.1001,167.991013,0.126349901,3274.097922,62.20072573,-463.6993379,117.7051912,-581.4045292,10462.01668,10884.50387,10162.35915,10626.05849,1.007012717,0.97158213,0.035430587,0.222707415,22.96877018,-3726.365112,264.1275174,329.3905289,-65.26301149,12386.0249,14817.1001,13601.5625,14585.67505,25.98986557,9.463277942,46.15117421,52.31360879,-55.19643221,11973.32495,13694.67505,44,88,-44,5323.149902,18972.34589,0,0,46.50891916,0.175218443,0.112084721,0.138131137,-1.830768995,40.97491,16.92932309,10.99522589,-83.07067691,-1332.871981,43.57346646,-4.36379433,0.8753408,-5.239135131,-3.845470448,-1.032709997,-2.812760451,18582.07512,-5.445937529,-5.599842543,-37.16355588,8095.950195,5448.100098,5274,17382,8516.900391,8114.200195,5358.649902,5249.149902,17463.09961,8564.099609,8114.799805,5460.25,5278.350098,17490.69922,8565.150391,8060.899902,5318.899902,5233.200195,17161.25,8448.25,7066.366699,1418.692491,9198.02002,5906.278341,10934.36499,5066.137783,11410.01501,5530.513871,7092.083333,1509.219268,9197.640136,5891.088442,10920.17505,5060.815881,11401.79495,5530.206535,7126.649902,1451.439273,9239.429883,5902.818595,10976.69492,5072.826421,11451.39251,5538.793051,7002.216634,1473.860992,9135.259863,5902.006534,10842.82993,5037.845364,11334.49246,5513.412151,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,7.25%,-0.50%,0,0,,,,,,
04-09-17,9912.849609,9988.400391,9861,9984.150391,FALSE,148800,8501501.108,74099400,0.372118559,366155374.2,189116393.5,72917974.14,19376316.83,11878.74849,95.88426234,9.08332E-07,11424.9925,22196.75116,653.2338541,188.5648266,0.429809841,0,0,11054.34993,11192.62996,10916.0699,2.501821108,-3.627495221,0,1,5233.200195,24401,14817.1001,167.7707867,0.244141188,3180.023188,60.10718366,-449.255134,4.313126182,-453.5682602,10647.78332,10424.05578,10123.97307,10573.2282,1.013343777,0.9471035,0.066240278,0.08165909,22.34588689,-2908.092114,159.3477443,307.9900312,-148.6422869,12386.0249,14817.1001,13601.5625,14585.67505,12.99493278,8.864894287,48.57428953,49.64081399,-22.30574696,13974.92505,13974.92505,40,84,-44,5323.149902,18697.56298,0,0,49.19832443,0.344957826,0.223992648,0.129918648,-1.812809567,43.58542062,32.71189778,21.52547495,-67.28810222,-3395.766979,29.01224985,-4.248987399,-0.14952484,-4.09946256,-6.132298624,-2.052627723,-4.079670901,18509.96961,29.49425362,25.84663206,-18.63041569,7655.049805,8095.950195,5448.100098,19517,8551.099609,7803.399902,8114.200195,5358.649902,19462.80078,8599.950195,7804.899902,8114.799805,5460.25,19538.84961,8601.400391,7626.850098,8060.899902,5318.899902,19436.44922,8518.150391,8554.616536,1196.743957,7277.189941,1944.105701,11070.53999,5012.981723,11424.9925,5525.795595,8633.916829,1179.617399,7301.910058,2005.978865,11058.59507,5008.967671,11418.70745,5525.068858,8636.033366,1181.389824,7329.340039,1975.712751,11115.39492,5019.3452,11468.28001,5533.5261,8516.25,1184.63675,7220.170019,1962.719768,10977.11489,4986.632172,11347.76746,5509.322808,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6.50%,0.25%,0,0,,,,,,
04-09-18,11520.2998,11602.5498,11496.84961,11598.75,FALSE,254800,8359758.775,74354200,0.299605065,372358650.6,67410815.11,72494346.52,19417634.75,11852.60269,96.19345704,9.08332E-07,11462.51248,22230.10928,694.9156684,187.8749852,0.50268339,0,0,11204.00658,11344.16659,11063.84657,2.501962293,1.628329061,1,0,5233.200195,24401,14817.1001,167.2216266,0.328003196,3030.990888,57.42423165,-304.5890886,-57.46731677,-247.1217718,10898.06661,10649.81731,10338.79257,10643.38165,1.018046797,0.94395837,0.074088428,-0.005649836,22.06459029,-2911.412866,169.4756061,288.1611913,-118.6855852,12386.0249,14817.1001,13601.5625,14585.67505,6.497466392,8.423506148,50.37346623,47.73870284,1.295077322,14190.61255,13974.92505,36,80,-44,5323.149902,18428.27572,0,0,51.08398168,0.463969378,0.328048549,0.221375306,-1.257810149,44.63397107,43.94836909,31.19652999,-56.05163091,-2301.798969,35.26399595,-2.861769863,-0.691973844,-2.169796019,-3.890903511,-2.42028288,-1.47062063,18449.61946,16.21582345,15.02788234,-5.435667556,9912.849609,7655.049805,8095.950195,5274,10066.40039,9984.150391,7803.399902,8114.200195,5249.149902,10008.59961,9988.400391,7804.899902,8114.799805,5278.350098,10075.25,9861,7626.850098,8060.899902,5233.200195,9988.349609,9696.066405,1941.722328,8526.449901,2307.929104,11215.92993,5001.693902,11462.51248,5523.660614,9795.433431,1904.699756,8571.830078,2360.155173,11217.61011,4997.157339,11462.89495,5522.678089,9798.616698,1905.924861,8594.17998,2327.467779,11268.1249,5007.401079,11509.54998,5531.177731,9661.566569,1942.692545,8472.899902,2340.104377,11127.96489,4976.203527,11388.72244,5507.12397,40956.28,38161.6,2794.68,19437.49,18334.74,1102.75,6%,0.25%,0,0,,,,,,
